"file","group","year","parsed"
"data/input/awards/0003459.xml",8,2001-01-05,1
"data/input/awards/0003490.xml",8,2001-01-02,1
"data/input/awards/0003519.xml",8,NA,NA
"data/input/awards/0003539.xml",8,2001-01-05,1
"data/input/awards/0003558.xml",8,NA,NA
"data/input/awards/0003577.xml",8,2001-01-05,1
"data/input/awards/0003604.xml",8,2001-01-04,1
"data/input/awards/0003620.xml",8,2001-01-05,1
"data/input/awards/0003639.xml",8,2001-01-06,1
"data/input/awards/0003673.xml",8,2001-01-09,1
"data/input/awards/0003693.xml",8,NA,NA
"data/input/awards/0003711.xml",8,2001-01-04,1
"data/input/awards/0003729.xml",8,2001-01-06,1
"data/input/awards/0003741.xml",8,2000-01-08,1
"data/input/awards/0003774.xml",8,2001-01-04,1
"data/input/awards/0003792.xml",8,2001-01-07,1
"data/input/awards/0003819.xml",8,2001-01-04,1
"data/input/awards/0003836.xml",8,2000-01-07,1
"data/input/awards/0003858.xml",8,2000-01-07,1
"data/input/awards/0003877.xml",8,NA,NA
"data/input/awards/0003894.xml",8,2000-01-07,1
"data/input/awards/0003927.xml",8,2001-01-05,1
"data/input/awards/0003947.xml",8,NA,NA
"data/input/awards/0003972.xml",8,2001-01-02,1
"data/input/awards/0003996.xml",8,2001-01-01,1
"data/input/awards/0004046.xml",8,2000-01-08,1
"data/input/awards/0004069.xml",8,NA,NA
"data/input/awards/0004097.xml",8,2001-01-08,1
"data/input/awards/0004119.xml",8,2000-08-08,1
"data/input/awards/0004131.xml",8,NA,NA
"data/input/awards/0004146.xml",8,2000-01-10,1
"data/input/awards/0004162.xml",8,1999-01-10,NA
"data/input/awards/0004193.xml",8,2001-01-05,1
"data/input/awards/0004218.xml",8,2001-01-03,1
"data/input/awards/0004236.xml",8,2000-01-09,1
"data/input/awards/0004253.xml",8,NA,NA
"data/input/awards/0004269.xml",8,2000-01-09,1
"data/input/awards/0004284.xml",8,2001-01-03,1
"data/input/awards/0004322.xml",8,2001-01-09,1
"data/input/awards/0004336.xml",8,2001-01-07,1
"data/input/awards/0004375.xml",8,2001-01-08,1
"data/input/awards/0004400.xml",8,2001-01-01,1
"data/input/awards/0004431.xml",8,2000-01-10,1
"data/input/awards/0004458.xml",8,NA,NA
"data/input/awards/0004488.xml",8,2001-01-03,1
"data/input/awards/0004526.xml",8,2001-01-09,1
"data/input/awards/0004547.xml",8,2001-01-05,1
"data/input/awards/0010047.xml",8,2001-01-06,1
"data/input/awards/0010091.xml",8,NA,NA
"data/input/awards/0010117.xml",8,2001-01-05,1
"data/input/awards/0040863.xml",8,NA,NA
"data/input/awards/0049007.xml",8,2000-01-07,1
"data/input/awards/0049017.xml",8,2000-01-07,1
"data/input/awards/0049028.xml",8,NA,NA
"data/input/awards/0049038.xml",8,2000-01-09,1
"data/input/awards/0049048.xml",8,NA,NA
"data/input/awards/0049059.xml",8,NA,NA
"data/input/awards/0049069.xml",8,2000-01-06,1
"data/input/awards/0049079.xml",8,2000-01-09,1
"data/input/awards/0049089.xml",8,2000-01-07,1
"data/input/awards/0053247.xml",8,2000-01-10,1
"data/input/awards/0053279.xml",8,2000-01-05,1
"data/input/awards/0053296.xml",8,2000-01-06,1
"data/input/awards/0060046.xml",8,2001-01-01,1
"data/input/awards/0060115.xml",8,2001-01-01,1
"data/input/awards/0060201.xml",8,2001-01-01,1
"data/input/awards/0060255.xml",8,2001-01-01,1
"data/input/awards/0060298.xml",8,2001-01-01,1
"data/input/awards/0060342.xml",8,2001-01-01,1
"data/input/awards/0060397.xml",8,2001-01-01,1
"data/input/awards/0060457.xml",8,2001-01-01,1
"data/input/awards/0060510.xml",8,2001-01-01,1
"data/input/awards/0060540.xml",8,2001-01-01,1
"data/input/awards/0060607.xml",8,2001-01-01,1
"data/input/awards/0060702.xml",8,2001-01-01,1
"data/input/awards/0060764.xml",8,2001-01-01,1
"data/input/awards/0070006.xml",8,2000-01-08,1
"data/input/awards/0070042.xml",8,2000-01-08,1
"data/input/awards/0070067.xml",8,2000-01-10,1
"data/input/awards/0070125.xml",8,2000-01-08,1
"data/input/awards/0070164.xml",8,2000-01-01,1
"data/input/awards/0070213.xml",8,2000-01-07,1
"data/input/awards/0070248.xml",8,NA,NA
"data/input/awards/0070312.xml",8,2000-01-07,1
"data/input/awards/0070339.xml",8,NA,NA
"data/input/awards/0070362.xml",8,2000-01-04,1
"data/input/awards/0070391.xml",8,2000-01-07,1
"data/input/awards/0070413.xml",8,2000-01-04,1
"data/input/awards/0070433.xml",8,2000-01-07,1
"data/input/awards/0070459.xml",8,2000-01-07,1
"data/input/awards/0070479.xml",8,2000-01-07,1
"data/input/awards/0070506.xml",8,2000-01-07,1
"data/input/awards/0070529.xml",8,2000-01-06,1
"data/input/awards/0070551.xml",8,2000-01-07,1
"data/input/awards/0070571.xml",8,NA,NA
"data/input/awards/0070603.xml",8,NA,NA
"data/input/awards/0070624.xml",8,2000-01-08,1
"data/input/awards/0070648.xml",8,NA,NA
"data/input/awards/0070674.xml",8,2000-01-07,1
"data/input/awards/0070690.xml",8,NA,NA
"data/input/awards/0070711.xml",8,2000-01-07,1
"data/input/awards/0070725.xml",8,2000-01-07,1
"data/input/awards/0070755.xml",8,2000-01-07,1
"data/input/awards/0070774.xml",8,NA,NA
"data/input/awards/0070792.xml",8,NA,NA
"data/input/awards/0070816.xml",8,NA,NA
"data/input/awards/0070839.xml",8,2000-01-07,1
"data/input/awards/0070866.xml",8,2000-01-10,1
"data/input/awards/0070887.xml",8,2000-01-09,1
"data/input/awards/0070915.xml",8,2000-01-08,1
"data/input/awards/0070933.xml",8,NA,NA
"data/input/awards/0070959.xml",8,2000-01-09,1
"data/input/awards/0070981.xml",8,2000-01-08,1
"data/input/awards/0071006.xml",8,2000-01-09,1
"data/input/awards/0071031.xml",8,NA,NA
"data/input/awards/0071050.xml",8,2000-01-08,1
"data/input/awards/0071068.xml",8,2000-01-02,1
"data/input/awards/0071096.xml",8,2000-01-07,1
"data/input/awards/0071124.xml",8,2000-01-06,1
"data/input/awards/0071180.xml",8,2000-01-05,1
"data/input/awards/0071215.xml",8,2000-01-07,1
"data/input/awards/0071260.xml",8,2000-01-07,1
"data/input/awards/0071314.xml",8,2000-01-09,1
"data/input/awards/0071336.xml",8,NA,NA
"data/input/awards/0071354.xml",8,NA,NA
"data/input/awards/0071369.xml",8,2000-01-05,1
"data/input/awards/0071385.xml",8,NA,NA
"data/input/awards/0071412.xml",8,2000-01-08,1
"data/input/awards/0071454.xml",8,2000-01-08,1
"data/input/awards/0071477.xml",8,NA,NA
"data/input/awards/0071504.xml",8,2000-01-08,1
"data/input/awards/0071523.xml",8,2000-01-08,1
"data/input/awards/0071550.xml",8,2000-01-09,1
"data/input/awards/0071586.xml",8,2000-01-07,1
"data/input/awards/0071625.xml",8,2000-01-06,1
"data/input/awards/0071655.xml",8,NA,NA
"data/input/awards/0071693.xml",8,NA,NA
"data/input/awards/0071726.xml",8,2000-01-08,1
"data/input/awards/0071746.xml",8,NA,NA
"data/input/awards/0071767.xml",8,2000-01-05,1
"data/input/awards/0071811.xml",8,NA,NA
"data/input/awards/0071839.xml",8,2000-01-05,1
"data/input/awards/0071878.xml",8,2000-01-07,1
"data/input/awards/0071898.xml",8,NA,NA
"data/input/awards/0071935.xml",8,2000-01-04,1
"data/input/awards/0071968.xml",8,2000-01-11,1
"data/input/awards/0072004.xml",8,2000-01-07,1
"data/input/awards/0072036.xml",8,2000-01-05,1
"data/input/awards/0072097.xml",8,2000-01-06,1
"data/input/awards/0072128.xml",8,2000-01-04,1
"data/input/awards/0072154.xml",8,2000-01-06,1
"data/input/awards/0072179.xml",8,NA,NA
"data/input/awards/0072197.xml",8,2000-01-07,1
"data/input/awards/0072226.xml",8,2000-01-06,1
"data/input/awards/0072248.xml",8,NA,NA
"data/input/awards/0072282.xml",8,NA,NA
"data/input/awards/0072314.xml",8,2000-01-09,1
"data/input/awards/0072349.xml",8,NA,NA
"data/input/awards/0072374.xml",8,NA,NA
"data/input/awards/0072404.xml",8,NA,NA
"data/input/awards/0072436.xml",8,2000-01-08,1
"data/input/awards/0072480.xml",8,2000-01-08,1
"data/input/awards/0072510.xml",8,2000-01-09,1
"data/input/awards/0072532.xml",8,NA,NA
"data/input/awards/0072563.xml",8,2001-01-01,1
"data/input/awards/0072591.xml",8,2000-01-07,1
"data/input/awards/0072623.xml",8,2000-01-06,1
"data/input/awards/0072666.xml",8,NA,NA
"data/input/awards/0072691.xml",8,2000-01-08,1
"data/input/awards/0072722.xml",8,2000-01-07,1
"data/input/awards/0072756.xml",8,2000-01-10,1
"data/input/awards/0072787.xml",8,2000-01-08,1
"data/input/awards/0072824.xml",8,2000-01-06,1
"data/input/awards/0072854.xml",8,2000-01-11,1
"data/input/awards/0072877.xml",8,2000-01-05,1
"data/input/awards/0072912.xml",8,2000-01-07,1
"data/input/awards/0072935.xml",8,2000-01-07,1
"data/input/awards/0072963.xml",8,2000-01-08,1
"data/input/awards/0072990.xml",8,2000-01-04,1
"data/input/awards/0073029.xml",8,NA,NA
"data/input/awards/0073048.xml",8,2000-01-08,1
"data/input/awards/0073066.xml",8,2000-01-06,1
"data/input/awards/0073082.xml",8,NA,NA
"data/input/awards/0073119.xml",8,NA,NA
"data/input/awards/0073154.xml",8,NA,NA
"data/input/awards/0073189.xml",8,2000-01-06,1
"data/input/awards/0073219.xml",8,NA,NA
"data/input/awards/0073243.xml",8,NA,NA
"data/input/awards/0073270.xml",8,2000-01-09,1
"data/input/awards/0073302.xml",8,2000-01-07,1
"data/input/awards/0073337.xml",8,NA,NA
"data/input/awards/0073366.xml",8,2000-01-07,1
"data/input/awards/0073396.xml",8,NA,NA
"data/input/awards/0073429.xml",8,NA,NA
"data/input/awards/0073482.xml",8,2000-01-09,1
"data/input/awards/0073510.xml",8,2000-01-09,1
"data/input/awards/0073544.xml",8,2000-01-08,1
"data/input/awards/0073578.xml",8,NA,NA
"data/input/awards/0073602.xml",8,2000-01-07,1
"data/input/awards/0073641.xml",8,2000-01-06,1
"data/input/awards/0073692.xml",8,2000-01-07,1
"data/input/awards/0073734.xml",8,2000-01-07,1
"data/input/awards/0073769.xml",8,2000-01-07,1
"data/input/awards/0073812.xml",8,2000-01-09,1
"data/input/awards/0073839.xml",8,NA,NA
"data/input/awards/0073860.xml",8,2000-01-05,1
"data/input/awards/0073899.xml",8,2000-01-07,1
"data/input/awards/0073949.xml",8,NA,NA
"data/input/awards/0073989.xml",8,2000-01-07,1
"data/input/awards/0074028.xml",8,2000-01-08,1
"data/input/awards/0074066.xml",8,2000-01-09,1
"data/input/awards/0074098.xml",8,2000-01-07,1
"data/input/awards/0074151.xml",8,2000-01-09,1
"data/input/awards/0074181.xml",8,2000-01-06,1
"data/input/awards/0074246.xml",8,2000-01-08,1
"data/input/awards/0074278.xml",8,NA,NA
"data/input/awards/0074310.xml",8,2000-01-09,1
"data/input/awards/0074334.xml",8,2000-01-09,1
"data/input/awards/0074374.xml",8,2001-01-01,1
"data/input/awards/0074396.xml",8,2000-01-07,1
"data/input/awards/0074418.xml",8,2000-01-09,1
"data/input/awards/0074439.xml",8,NA,NA
"data/input/awards/0074463.xml",8,2000-01-08,1
"data/input/awards/0074498.xml",8,2000-01-12,1
"data/input/awards/0074524.xml",8,2001-01-01,1
"data/input/awards/0074545.xml",8,NA,NA
"data/input/awards/0074569.xml",8,NA,NA
"data/input/awards/0074603.xml",8,2000-01-08,1
"data/input/awards/0074626.xml",8,2000-01-09,1
"data/input/awards/0074653.xml",8,NA,NA
"data/input/awards/0074686.xml",8,2000-01-09,1
"data/input/awards/0074728.xml",8,2000-01-09,1
